TUCASEID,TUACTIVITY_N,WUFNACTWT,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20210402212344,7,4339759.425731,4,6,1,6,0,1,0,5,0,3,0,2
20210402212344,13,4339759.425731,4,6,1,4,0,1,0,5,0,3,3,2
20210402212346,5,1353304.705982,5,5,2,4,0,3,0,4,4,2,3,1
20210402212346,8,10826437.647854,5,5,2,6,0,3,0,4,4,2,4,1
20210402212346,9,2706609.411963,5,5,2,4,0,3,0,4,4,2,4,1
20210403210015,2,3827637.719770,3,6,2,5,2,4,0,1,0,2,3,5
20210403210015,21,1913818.859885,3,5,1,-2,2,4,0,1,2,2,3,5
20210403210015,22,1913818.859885,3,5,2,-2,0,4,0,1,2,2,3,5
20210403210020,8,20969817.190557,5,5,1,6,5,3,0,2,6,4,6,1
20210403210020,15,10484908.595278,5,5,2,6,4,3,0,2,5,4,6,1
20210403210020,19,10484908.595278,5,-2,1,3,4,3,0,2,0,4,5,1
20210403210047,5,1364587.658280,4,6,2,0,4,1,2,3,3,2,3,5
20210403210047,7,5117203.718549,4,6,2,0,3,1,0,3,3,2,2,5
20210403210047,10,10234407.437099,4,6,2,3,3,1,0,3,3,2,3,5
20210403210051,2,2261436.878903,1,6,2,6,0,4,0,5,0,2,1,3
20210403210051,7,753812.292968,1,6,2,6,1,4,0,5,0,2,0,3
20210403210051,10,2261436.878903,1,6,2,6,0,4,0,5,0,2,2,3
